เขต,ชื่อจังหวัด,รหัสหน่วยงาน,ชื่อหน่วยงาน,ประเภทหน่วยงาน,ประเภทServicePlan,จํานวนเตียงจริง,จํานวนเตียงICUทั่วไป,จํานวนเตียงNICU,จํานวนเตียงCCU,จํานวนเตียงICUแผนกโรคอื่นๆ,รวมจํานวนเตียงICUทั้งหมด,จํานวนห้องผ่าตัด,CMI_2561,IP_2561,วันนอนผู้ป่วยใน2561,TotalAdjRW2561,OP_Visit_2561,F19,F20,F21
10,อุบลราชธานี,24032,โรงพยาบาลนาตาล,โรงพยาบาลชุมชน,F3,24,0,0,0,0,0,1,0.6519,2553,6035,1650,60140,NULL,NULL,NULL
10,อุบลราชธานี,24821,โรงพยาบาลนาเยีย,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,1,0.5681,2298,4718,1305,62893,NULL,NULL,NULL
10,อุบลราชธานี,27968,โรงพยาบาลน้ำขุ่น,โรงพยาบาลชุมชน,F3,29,0,0,0,0,0,0,0.4936,1375,2258,679,59306,NULL,NULL,NULL
10,อุบลราชธานี,27967,โรงพยาบาลสว่างวีระวงศ์,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,1,0.6543,1988,5436,1301,59444,NULL,NULL,NULL
10,อุบลราชธานี,27976,โรงพยาบาลเหล่าเสือโก้ก,โรงพยาบาลชุมชน,F3,29,0,0,0,0,0,0,0.5827,1488,3609,867,58090,NULL,NULL,NULL
11,กระบี่,10738,โรงพยาบาลกระบี่,โรงพยาบาลทั่วไป,S,341,10,8,0,0,18,6,1.0793,31734,125057,34251,360426,NULL,NULL,NULL
11,กระบี่,11340,โรงพยาบาลเขาพนม,โรงพยาบาลชุมชน,F2,45,0,0,0,0,0,1,0.6001,4314,14345,2589,99347,NULL,NULL,NULL
11,กระบี่,11342,โรงพยาบาลคลองท่อม,โรงพยาบาลชุมชน,F2,72,0,0,0,0,0,1,0.5501,5677,15780,3123,132565,NULL,NULL,NULL
11,กระบี่,11344,โรงพยาบาลปลายพระยา,โรงพยาบาลชุมชน,F2,47,0,0,0,0,0,0,0.5807,4099,12411,2380,92250,NULL,NULL,NULL
11,กระบี่,11345,โรงพยาบาลลําทับ,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5261,3367,9146,1771,96318,NULL,NULL,NULL
11,กระบี่,11346,โรงพยาบาลเหนือคลอง,โรงพยาบาลชุมชน,F2,45,0,0,0,0,0,0,0.5503,4958,15309,2729,109366,NULL,NULL,NULL
11,กระบี่,11343,โรงพยาบาลอ่าวลึก,โรงพยาบาลชุมชน,F2,85,0,0,0,0,0,1,0.564,4571,14784,2578,111712,NULL,NULL,NULL
11,กระบี่,77753,โรงพยาบาลเกาะพีพี,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,0,0.4866,237,475,115,18170,NULL,NULL,NULL
11,กระบี่,11341,โรงพยาบาลเกาะลันตา,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.5067,1903,4416,964,48534,NULL,NULL,NULL
11,ชุมพร,10744,โรงพยาบาลชุมพรเขตรอุดมศักดิ์,โรงพยาบาลทั่วไป,S,509,8,8,8,16,40,11,1.4318,31329,177591,44857,396323,NULL,NULL,NULL
11,ชุมพร,11379,โรงพยาบาลหลังสวน,โรงพยาบาลชุมชน,M2,120,8,0,0,0,8,2,0.8716,9600,35994,8367,163237,NULL,NULL,NULL
11,ชุมพร,11376,โรงพยาบาลท่าแซะ,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.546,1459,17206,797,253230,NULL,NULL,NULL
11,ชุมพร,11377,โรงพยาบาลปะทิว,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.5934,2908,9282,1725,72644,NULL,NULL,NULL
11,ชุมพร,11382,โรงพยาบาลพะโต๊ะ,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.6158,1280,3672,788,70501,NULL,NULL,NULL
11,ชุมพร,11381,โรงพยาบาลละแม,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.539,2725,6338,1469,99981,NULL,NULL,NULL
11,ชุมพร,11383,โรงพยาบาลสวี,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.5469,5255,15651,2874,127565,NULL,NULL,NULL
11,ชุมพร,11385,โรงพยาบาลทุ่งตะโก,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,1,0.6311,1541,3937,973,52517,NULL,NULL,NULL
11,ชุมพร,11375,โรงพยาบาลปากน้ำชุมพร,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,1,0.5533,1304,3883,721,79469,NULL,NULL,NULL
11,ชุมพร,11380,โรงพยาบาลปากน้ำหลังสวน,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,1,0.6403,1526,3690,977,63000,NULL,NULL,NULL
11,ชุมพร,11378,โรงพยาบาลมาบอํามฤต,โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,1,0.4731,2533,6759,1198,64652,NULL,NULL,NULL
11,นครศรีธรรมราช,10680,โรงพยาบาลมหาราชนครศรีธรรมราช,โรงพยาบาลศูนย์,A,756,19,10,6,8,43,19,1.64,55610,273907,91028,659979,NULL,NULL,NULL
11,นครศรีธรรมราช,11330,โรงพยาบาลทุ่งสง,โรงพยาบาลทั่วไป,M1,276,8,6,6,0,20,7,0.938,27068,93057,25396,365104,NULL,NULL,NULL
11,นครศรีธรรมราช,11335,โรงพยาบาลสิชล,โรงพยาบาลทั่วไป,M1,260,8,10,0,12,30,5,0.9116,19762,84669,18015,299642,NULL,NULL,NULL
11,นครศรีธรรมราช,11329,โรงพยาบาลท่าศาลา,โรงพยาบาลชุมชน,M2,270,15,4,0,0,19,6,0.8748,19182,72711,16776,392794,NULL,NULL,NULL
11,นครศรีธรรมราช,11333,โรงพยาบาลปากพนัง,โรงพยาบาลชุมชน,M2,90,0,0,0,0,0,1,0.5602,6856,20587,3840,163626,NULL,NULL,NULL
11,นครศรีธรรมราช,11325,โรงพยาบาลสมเด็จพระยุพราชฉวาง,โรงพยาบาลชุมชน,M2,90,0,0,0,0,0,2,0.5979,6257,21972,3741,178852,NULL,NULL,NULL
11,นครศรีธรรมราช,11328,โรงพยาบาลชะอวด,โรงพยาบาลชุมชน,F1,60,0,0,0,0,0,1,0.4926,6531,20155,3217,177226,NULL,NULL,NULL
11,นครศรีธรรมราช,11327,โรงพยาบาลเชียรใหญ่,โรงพยาบาลชุมชน,F1,60,0,0,0,0,0,1,0.5711,4345,16897,2481,102433,NULL,NULL,NULL
11,นครศรีธรรมราช,11332,โรงพยาบาลทุ่งใหญ่,โรงพยาบาลชุมชน,F1,60,0,0,0,0,0,2,0.6308,4524,15244,2854,177996,NULL,NULL,NULL
11,นครศรีธรรมราช,11334,โรงพยาบาลร่อนพิบูลย์,โรงพยาบาลชุมชน,F1,30,0,0,0,0,0,1,0.4883,5317,13791,2596,154922,NULL,NULL,NULL
11,นครศรีธรรมราช,11336,โรงพยาบาลขนอม,โรงพยาบาลชุมชน,F2,67,0,0,0,0,0,0,0.5049,4817,14140,2432,103498,NULL,NULL,NULL
11,นครศรีธรรมราช,11660,โรงพยาบาลจุฬาภรณ์,โรงพยาบาลชุมชน,F2,36,0,0,0,0,0,1,0.4922,2079,4818,1023,72167,NULL,NULL,NULL
11,นครศรีธรรมราช,11331,โรงพยาบาลนาบอน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.4724,2563,6429,1211,91227,NULL,NULL,NULL
11,นครศรีธรรมราช,11338,โรงพยาบาลบางขัน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4836,4357,9914,2107,96032,NULL,NULL,NULL
11,นครศรีธรรมราช,11322,โรงพยาบาลพรหมคีรี,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.559,2076,5664,1160,92404,NULL,NULL,NULL
11,นครศรีธรรมราช,11326,โรงพยาบาลพิปูน,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,1,0.5751,1552,8716,893,91260,NULL,NULL,NULL
11,นครศรีธรรมราช,11324,โรงพยาบาลลานสกา,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,0,0.5309,4985,12265,2646,129285,NULL,NULL,NULL
11,นครศรีธรรมราช,11337,โรงพยาบาลหัวไทร,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,2,0.5048,4892,16021,2470,133490,NULL,NULL,NULL
11,นครศรีธรรมราช,40491,โรงพยาบาลเฉลิมพระเกียรติ,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,1,NULL,NULL,NULL,NULL,54539,NULL,NULL,NULL
11,นครศรีธรรมราช,11339,โรงพยาบาลถ้ำพรรณรา,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,1,0.5259,1335,3475,702,59263,NULL,NULL,NULL
11,นครศรีธรรมราช,40742,โรงพยาบาลนบพิตํา,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,56245,NULL,NULL,NULL
11,นครศรีธรรมราช,40743,โรงพยาบาลพระพรหม,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,84006,NULL,NULL,NULL
11,นครศรีธรรมราช,40492,โรงพยาบาลพ่อท่านคล้ายวาจาสิทธิ์,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,1,NULL,NULL,NULL,NULL,70732,NULL,NULL,NULL
11,พังงา,10739,โรงพยาบาลพังงา,โรงพยาบาลทั่วไป,S,215,8,6,0,4,18,5,1.0291,14654,59772,15081,251202,NULL,NULL,NULL
11,พังงา,10740,โรงพยาบาลตะกั่วป่า,โรงพยาบาลทั่วไป,M1,209,8,4,0,0,12,5,0.9676,14097,52733,13640,325567,NULL,NULL,NULL
11,พังงา,11348,โรงพยาบาลกะปงชัยพัฒน์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5742,970,2907,557,43530,NULL,NULL,NULL
11,พังงา,11347,โรงพยาบาลเกาะยาวชัยพัฒน์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4332,838,2000,363,35527,NULL,NULL,NULL
11,พังงา,11352,โรงพยาบาลคุระบุรีชัยพัฒน์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.643,792,2932,509,63748,NULL,NULL,NULL
11,พังงา,11349,โรงพยาบาลตะกั่วทุ่ง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.6373,2115,5903,1348,97209,NULL,NULL,NULL
11,พังงา,11353,โรงพยาบาลทับปุด,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5815,1502,4856,873,63645,NULL,NULL,NULL
11,พังงา,11354,โรงพยาบาลท้ายเหมืองชัยพัฒน์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.6211,2306,7816,1432,81757,NULL,NULL,NULL
11,พังงา,11350,โรงพยาบาลบางไทร,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,37410,NULL,NULL,NULL
11,ภูเก็ต,10741,โรงพยาบาลวชิระภูเก็ต,โรงพยาบาลศูนย์,A,591,18,8,8,20,54,12,1.56,43801,236859,68323,826526,NULL,NULL,NULL
11,ภูเก็ต,11355,โรงพยาบาลป่าตอง,โรงพยาบาลชุมชน,M2,62,0,0,0,0,0,3,0.5995,4982,14108,2987,179333,NULL,NULL,NULL
11,ภูเก็ต,11356,โรงพยาบาลถลาง,โรงพยาบาลชุมชน,F1,64,0,0,0,0,0,0,0.4996,4915,14979,2455,197030,NULL,NULL,NULL
11,ภูเก็ต,41436,โรงพยาบาลฉลอง,โรงพยาบาลชุมชน,F3,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,22202,NULL,NULL,NULL
11,ระนอง,10743,โรงพยาบาลระนอง,โรงพยาบาลทั่วไป,S,300,8,6,0,0,14,4,1.1034,16481,77176,18184,469616,NULL,NULL,NULL
11,ระนอง,11373,โรงพยาบาลกระบุรี,โรงพยาบาลชุมชน,F2,48,0,0,0,0,0,1,0.5353,3690,11251,1976,99810,NULL,NULL,NULL
11,ระนอง,11372,โรงพยาบาลกะเปอร์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5775,1416,4093,818,62559,NULL,NULL,NULL
11,ระนอง,11323,โรงพยาบาลละอุ่น,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,0,0.5841,876,2407,456,28785,NULL,NULL,NULL
11,ระนอง,11374,โรงพยาบาลสุขสําราญ,โรงพยาบาลชุมชน,F3,10,0,0,0,0,0,0,0.4827,1350,3931,652,39381,NULL,NULL,NULL
11,สุราษฎร์ธานี,10681,โรงพยาบาลสุราษฎร์ธานี,โรงพยาบาลศูนย์,A,748,72,16,8,8,104,15,1.8545,56296,277048,104394,688546,NULL,NULL,NULL
11,สุราษฎร์ธานี,10742,โรงพยาบาลเกาะสมุย,โรงพยาบาลทั่วไป,M1,158,8,0,0,0,8,3,0.9427,13355,54434,12590,261821,NULL,NULL,NULL
11,สุราษฎร์ธานี,11357,โรงพยาบาลกาญจนดิษฐ์,โรงพยาบาลชุมชน,M2,141,8,0,0,0,8,3,0.6896,13890,44208,9579,271314,NULL,NULL,NULL
11,สุราษฎร์ธานี,11360,โรงพยาบาลไชยา,โรงพยาบาลชุมชน,M2,70,0,0,0,0,0,4,0.5352,6093,16528,3261,142282,NULL,NULL,NULL
11,สุราษฎร์ธานี,14138,โรงพยาบาลท่าโรงช้าง,โรงพยาบาลชุมชน,M2,73,0,0,0,0,0,1,0.6057,5058,14232,3064,162689,NULL,NULL,NULL
11,สุราษฎร์ธานี,11366,โรงพยาบาลบ้านนาสาร,โรงพยาบาลชุมชน,M2,65,0,0,0,0,0,1,0.5819,6135,18530,3570,181286,NULL,NULL,NULL
11,สุราษฎร์ธานี,11459,โรงพยาบาลสมเด็จพระยุพราชเวียงสระ,โรงพยาบาลชุมชน,M2,110,0,0,0,0,0,2,0.6104,8985,29001,5484,178548,NULL,NULL,NULL
11,สุราษฎร์ธานี,11359,โรงพยาบาลเกาะพงัน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5181,2788,7427,1445,76517,NULL,NULL,NULL
11,สุราษฎร์ธานี,11362,โรงพยาบาลคีรีรัฐนิคม,โรงพยาบาลชุมชน,F2,32,0,0,0,0,0,0,0.5115,3664,9273,1874,106632,NULL,NULL,NULL
11,สุราษฎร์ธานี,11368,โรงพยาบาลเคียนซา,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,0,0.5378,4806,11597,2585,128229,NULL,NULL,NULL
11,สุราษฎร์ธานี,11371,โรงพยาบาลชัยบุรี,โรงพยาบาลชุมชน,F2,33,0,0,0,0,0,0,0.542,3203,9152,1736,88605,NULL,NULL,NULL
11,สุราษฎร์ธานี,11358,โรงพยาบาลดอนสัก,โรงพยาบาลชุมชน,F2,33,0,0,0,0,0,0,0.5443,2619,6279,1465,98096,NULL,NULL,NULL
11,สุราษฎร์ธานี,11365,โรงพยาบาลท่าฉาง,โรงพยาบาลชุมชน,F2,28,0,0,0,0,0,0,0.5574,2214,6470,1216,95411,NULL,NULL,NULL
11,สุราษฎร์ธานี,11361,โรงพยาบาลท่าชนะ,โรงพยาบาลชุมชน,F2,58,0,0,0,0,0,0,0.5498,4051,13611,2227,102488,NULL,NULL,NULL
11,สุราษฎร์ธานี,11367,โรงพยาบาลบ้านนาเดิม,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,0,0.545,3163,9802,1724,97205,NULL,NULL,NULL
11,สุราษฎร์ธานี,11364,โรงพยาบาลพนม,โรงพยาบาลชุมชน,F2,43,0,0,0,0,0,1,0.6227,3313,10452,2063,78571,NULL,NULL,NULL
11,สุราษฎร์ธานี,11369,โรงพยาบาลพระแสง,โรงพยาบาลชุมชน,F2,74,0,0,0,0,0,0,0.54,6587,19374,3561,95411,NULL,NULL,NULL
11,สุราษฎร์ธานี,11370,โรงพยาบาลพุนพิน,โรงพยาบาลชุมชน,F2,83,0,0,0,0,0,0,0.5024,6202,18269,3116,150704,NULL,NULL,NULL
11,สุราษฎร์ธานี,11654,โรงพยาบาลวิภาวดี,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,0,0.5003,1869,4762,935,59747,NULL,NULL,NULL
11,สุราษฎร์ธานี,11363,โรงพยาบาลบ้านตาขุน,โรงพยาบาลชุมชน,F3,42,0,0,0,0,0,0,0.5224,3160,8994,1651,78908,NULL,NULL,NULL
12,ตรัง,10683,โรงพยาบาลตรัง,โรงพยาบาลศูนย์,A,553,0,8,2,23,33,9,1.2905,48700,204939,62845,642424,NULL,NULL,NULL
12,ตรัง,11411,โรงพยาบาลห้วยยอด,โรงพยาบาลชุมชน,M2,90,0,0,0,0,0,2,0.5304,11445,29558,6070,221567,NULL,NULL,NULL
12,ตรัง,11407,โรงพยาบาลกันตัง,โรงพยาบาลชุมชน,F1,60,0,0,0,0,0,2,0.4846,11627,26943,5635,205607,NULL,NULL,NULL
12,ตรัง,11408,โรงพยาบาลย่านตาขาว,โรงพยาบาลชุมชน,F1,60,0,0,0,0,0,1,0.4898,7857,19441,3848,154280,NULL,NULL,NULL
12,ตรัง,11413,โรงพยาบาลนาโยง,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.5009,6624,18476,3318,123438,NULL,NULL,NULL
12,ตรัง,11409,โรงพยาบาลปะเหลียน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5109,5595,12859,2858,136510,NULL,NULL,NULL
12,ตรัง,14139,โรงพยาบาลรัษฎา,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.4536,4961,10243,2251,82796,NULL,NULL,NULL
12,ตรัง,11412,โรงพยาบาลวังวิเศษ,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.4702,4803,12894,2258,89619,NULL,NULL,NULL
12,ตรัง,11410,โรงพยาบาลสิเกา,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,1,0.4792,4988,11550,2390,98401,NULL,NULL,NULL
12,ตรัง,28817,โรงพยาบาลหาดสําราญ เฉลิมพระเกียรติ 80 พรรษา,โรงพยาบาลชุมชน,F3,25,0,0,0,0,0,0,0.4822,3021,6523,1457,50414,NULL,NULL,NULL
12,นราธิวาส,10750,โรงพยาบาลนราธิวาสราชนครินทร์,โรงพยาบาลทั่วไป,S,407,10,13,8,18,49,8,1.22,29844,135482,36397,403256,NULL,NULL,NULL
12,นราธิวาส,10751,โรงพยาบาลสุไหงโก-ลก,โรงพยาบาลทั่วไป,M1,210,8,5,0,0,13,9,1.0532,16200,65074,17061,314515,NULL,NULL,NULL
12,นราธิวาส,11435,โรงพยาบาลตากใบ,โรงพยาบาลชุมชน,F1,109,0,0,0,0,0,0,0.492,7172,19152,3529,180112,NULL,NULL,NULL
12,นราธิวาส,11437,โรงพยาบาลระแงะ,โรงพยาบาลชุมชน,F1,85,0,0,0,0,0,0,0.5205,10038,27815,5225,162121,NULL,NULL,NULL
12,นราธิวาส,13818,โรงพยาบาลจะแนะ,โรงพยาบาลชุมชน,F2,37,0,0,0,0,0,0,0.4729,4037,11355,1909,83600,NULL,NULL,NULL
12,นราธิวาส,15010,โรงพยาบาลเจาะไอร้อง,โรงพยาบาลชุมชน,F2,34,0,0,0,0,0,0,0.5186,2912,8150,1510,67885,NULL,NULL,NULL
12,นราธิวาส,11436,โรงพยาบาลบาเจาะ,โรงพยาบาลชุมชน,F2,68,0,0,0,0,0,0,0.514,6262,17111,3219,123325,NULL,NULL,NULL
12,นราธิวาส,23771,ยี่งอเฉลิมพระเกียรติ 80 พรรษา,โรงพยาบาลชุมชน,F2,44,0,0,0,0,0,0,0.5397,4882,13615,2635,92903,NULL,NULL,NULL
12,นราธิวาส,11438,โรงพยาบาลรือเสาะ,โรงพยาบาลชุมชน,F2,82,0,0,0,0,0,0,0.4912,10202,26733,5012,127928,NULL,NULL,NULL
12,นราธิวาส,11440,โรงพยาบาลแว้ง,โรงพยาบาลชุมชน,F2,36,0,0,0,0,0,0,0.5017,4212,11607,2113,115439,NULL,NULL,NULL
12,นราธิวาส,11439,โรงพยาบาลศรีสาคร,โรงพยาบาลชุมชน,F2,42,0,0,0,0,0,0,0.4492,5033,14568,2261,87783,NULL,NULL,NULL
12,นราธิวาส,11441,โรงพยาบาลสุคิริน,โรงพยาบาลชุมชน,F2,38,0,0,0,0,0,0,0.522,3486,8732,1820,58372,NULL,NULL,NULL
12,นราธิวาส,11442,โรงพยาบาลสุไหงปาดี,โรงพยาบาลชุมชน,F2,35,0,0,0,0,0,0,0.5,3791,10021,1895,97210,NULL,NULL,NULL
12,ปัตตานี,10748,โรงพยาบาลปัตตานี,โรงพยาบาลทั่วไป,S,504,20,16,0,16,52,8,1.2776,31566,180322,40328,458104,NULL,NULL,NULL
12,ปัตตานี,11460,โรงพยาบาลสมเด็จพระยุพราชสายบุรี,โรงพยาบาลชุมชน,M2,80,0,1,0,0,1,2,0.6377,6968,27050,4442,107245,NULL,NULL,NULL
12,ปัตตานี,11423,โรงพยาบาลโคกโพธิ์,โรงพยาบาลชุมชน,F1,104,0,0,0,0,0,1,0.5445,6045,20584,3292,152967,NULL,NULL,NULL
12,ปัตตานี,11464,โรงพยาบาลกะพ้อ,โรงพยาบาลชุมชน,F2,32,0,0,0,0,0,0,0.5048,1861,5647,939,46032,NULL,NULL,NULL
12,ปัตตานี,11427,โรงพยาบาลทุ่งยางแดง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5437,2722,7417,1480,67196,NULL,NULL,NULL
12,ปัตตานี,11425,โรงพยาบาลปะนาเระ,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4873,2514,7196,1225,84247,NULL,NULL,NULL
12,ปัตตานี,11426,โรงพยาบาลมายอ,โรงพยาบาลชุมชน,F2,42,0,0,0,0,0,0,0.5083,4274,13447,2172,88257,NULL,NULL,NULL
12,ปัตตานี,11431,โรงพยาบาลแม่ลาน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5252,1581,4748,830,54450,NULL,NULL,NULL
12,ปัตตานี,11428,โรงพยาบาลไม้แก่น,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4882,1652,5313,807,45095,NULL,NULL,NULL
12,ปัตตานี,11430,โรงพยาบาลยะรัง,โรงพยาบาลชุมชน,F2,49,0,0,0,0,0,0,0.4924,6002,18789,2955,112425,NULL,NULL,NULL
12,ปัตตานี,11429,โรงพยาบาลยะหริ่ง,โรงพยาบาลชุมชน,F2,62,0,0,0,0,0,1,0.5515,5946,21408,3277,81472,NULL,NULL,NULL
12,ปัตตานี,11424,โรงพยาบาลหนองจิก,โรงพยาบาลชุมชน,F2,46,0,0,0,0,0,0,0.4873,3657,11049,1782,94174,NULL,NULL,NULL
12,พัทลุง,10747,โรงพยาบาลพัทลุง,โรงพยาบาลทั่วไป,S,448,14,10,11,10,45,10,1.3301,35962,167372,47833,565664,NULL,NULL,NULL
12,พัทลุง,11417,โรงพยาบาลควนขนุน,โรงพยาบาลชุมชน,M2,90,0,0,0,0,0,2,0.6044,7595,21416,4590,185480,NULL,NULL,NULL
12,พัทลุง,11416,โรงพยาบาลตะโหมด,โรงพยาบาลชุมชน,F1,30,0,0,0,0,0,0,0.5231,2960,8892,1548,105533,NULL,NULL,NULL
12,พัทลุง,11414,โรงพยาบาลกงหรา,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5484,1639,3941,899,75342,NULL,NULL,NULL
12,พัทลุง,11415,โรงพยาบาลเขาชัยสน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4899,2924,6983,1426,92059,NULL,NULL,NULL
12,พัทลุง,11421,โรงพยาบาลบางแก้ว,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.508,2722,6718,1383,77921,NULL,NULL,NULL
12,พัทลุง,11418,โรงพยาบาลปากพะยูน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4993,4057,10200,2026,117423,NULL,NULL,NULL
12,พัทลุง,11420,โรงพยาบาลป่าบอน,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5286,2995,6693,1583,86955,NULL,NULL,NULL
12,พัทลุง,11422,โรงพยาบาลป่าพะยอม,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5011,4433,11869,2221,99671,NULL,NULL,NULL
12,พัทลุง,11419,โรงพยาบาลศรีบรรพต,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,1,0.5032,2493,5638,1254,51500,NULL,NULL,NULL
12,พัทลุง,24673,โรงพยาบาลศรีนครินทร์(ปัญญานันทภิกขุ),โรงพยาบาลชุมชน,F3,30,0,0,0,0,0,0,0.5113,2193,5608,1121,66346,NULL,NULL,NULL
12,ยะลา,10684,โรงพยาบาลยะลา,โรงพยาบาลศูนย์,A,479,33,12,8,0,53,11,1.5158,35279,168062,53477,633707,NULL,NULL,NULL
12,ยะลา,10749,โรงพยาบาลเบตง,โรงพยาบาลทั่วไป,M1,170,7,6,0,0,13,3,0.801,9640,31440,7722,180634,NULL,NULL,NULL
12,ยะลา,11434,โรงพยาบาลรามัน,โรงพยาบาลชุมชน,F1,107,0,0,0,0,0,1,0.5184,11396,32233,5908,144194,NULL,NULL,NULL
12,ยะลา,11461,โรงพยาบาลสมเด็จพระยุพราชยะหา,โรงพยาบาลชุมชน,F1,72,0,0,0,0,0,1,0.48,8413,22774,4075,122225,NULL,NULL,NULL
12,ยะลา,24689,โรงพยาบาลกรงปินัง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4984,5139,15887,2508,55329,NULL,NULL,NULL
12,ยะลา,13806,โรงพยาบาลกาบัง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.4847,2505,6875,1214,50758,NULL,NULL,NULL
12,ยะลา,11433,โรงพยาบาลธารโต,โรงพยาบาลชุมชน,F2,29,0,0,0,0,0,0,0.4476,2713,8173,1214,66242,NULL,NULL,NULL
12,ยะลา,11432,โรงพยาบาลบันนังสตา,โรงพยาบาลชุมชน,F2,60,0,0,0,0,0,0,0.501,4911,13753,2460,117115,NULL,NULL,NULL
12,สงขลา,10682,โรงพยาบาลหาดใหญ่,โรงพยาบาลศูนย์,A,721,10,20,8,64,102,21,1.83,56429,289156,103438,1030921,NULL,NULL,NULL
12,สงขลา,10745,โรงพยาบาลสงขลา,โรงพยาบาลทั่วไป,S,508,16,12,0,4,32,10,1.3293,36101,162572,47839,733418,NULL,NULL,NULL
12,สงขลา,11388,โรงพยาบาลสมเด็จพระบรมราชินีนาถ ณ อําเภอนาทวี,โรงพยาบาลชุมชน,M2,159,3,2,0,0,5,3,0.8038,10228,35861,8220,194558,NULL,NULL,NULL
12,สงขลา,11392,โรงพยาบาลระโนด,โรงพยาบาลชุมชน,F1,60,0,0,0,0,0,1,0.5525,5178,13774,2861,154770,NULL,NULL,NULL
12,สงขลา,11393,โรงพยาบาลกระแสสินธุ์,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5047,1225,3755,618,42536,NULL,NULL,NULL
12,สงขลา,11401,โรงพยาบาลคลองหอยโข่ง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5418,2379,6377,1289,76672,NULL,NULL,NULL
12,สงขลา,11397,โรงพยาบาลควนเนียง,โรงพยาบาลชุมชน,F2,30,0,0,0,0,0,0,0.5192,2069,5864,1074,92409,NULL,NULL,NULL
12,สงขลา,11387,โรงพยาบาลจะนะ,โรงพยาบาลชุมชน,F2,72,0,0,0,0,0,0,0.5285,6149,15904,3250,208338,NULL,NULL,NULL
